Patient,Session,File,Motion Mean,Motion Std,Motion Max,Motion Min,Motion P10,Motion P50,Motion P90,Jacobian Mean,Jacobian Std,Jacobian Min,Jacobian % Negative,Harmonic Energy,QA_JAC0,QA_JAC2,QA_HE,QA_Passed
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F100_M101.nii,1.7783340212616703,2.9890587387106056,40.20427637463571,0.0006258698632731328,0.13110016616338474,0.7357466341628935,4.372108092257206,0.9755296475375691,1.1407750255046822,-71.22363899083118,0.055878125,1.3826334938091656,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F101_M102.nii,1.9929467115428787,3.828850464567849,48.34016833043027,0.0007394239437623119,0.11558513994928785,0.7386852970858786,4.7534937100226875,0.9889654974714341,1.4753918531427386,-45.707183858915336,0.06108671875,1.687015619773955,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F102_M103.nii,1.6201382748550384,2.0822079867417127,25.789102640374278,0.0011061205384651288,0.14999466699894248,0.8123312060564922,4.092011932007645,0.9874120328251457,1.0481286626138075,-81.93109732272909,0.051953125,1.1782375982391597,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F103_M104.nii,3.0118507254902505,6.423125576672956,68.03558107909096,0.0003667879540404286,0.1263906248957298,0.8962077808001148,6.801298575626642,0.9565199543001512,3.551453329600192,-167.19904488649246,0.0842453125,2.9496695386822824,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F104_M105.nii,1.5377199406650979,2.350631828066877,40.631398067508584,0.0011828194885083567,0.10453055578409895,0.6469639226974995,3.9968742214845037,0.9935655758096734,1.315053141881709,-85.9930814523776,0.048334375,1.2658727461299328,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F105_M106.nii,1.5079879875163174,2.0502522473468976,26.04245966926488,0.0007517743854697162,0.12880003665427106,0.716978444205348,3.922704485851279,0.9838313131965699,0.8695245068773079,-57.599263876625436,0.0464765625,1.0244115224231785,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F106_M107.nii,1.7672223314183062,2.346604399690532,38.66778939691041,0.0018062790550185865,0.11522561334737424,0.887202357157018,4.507496674339992,0.9965988571641222,1.1583486568842174,-121.76715701309946,0.05782890625,1.310127886339384,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F107_M108.nii,1.6793900259206425,2.5786573837070392,37.463073069578684,0.001856008793310412,0.13003318267214076,0.7713334113275658,4.108277218595723,0.9869939749971504,1.1514306004064838,-59.638843359944865,0.05375703125,1.2957324198850426,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F108_M109.nii,1.6582054945259384,2.49508927127336,41.123206414950715,0.0018578947903611085,0.12956148711213586,0.8540018436477306,3.808491449966166,0.9922596882602793,1.2452736261790747,-88.20604769674775,0.04947109375,1.3549455639189765,False,False,True,False
pt022,MR1,DVF_20190411_ZKN__P22_MR1_MMT_25_2_S_F109_M110.nii,1.2650754994347284,1.708422508197058,33.59043313789156,0.0022895134344634214,0.12262240469682473,0.7422640713571732,2.894320929835808,0.9935655009273049,0.7856706097140936,-54.8382435533937,0.031815625,0.8274183074257642,False,False,True,False
